GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US440070001022026,440070001022026,"Block 2026, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022027,440070001022027,"Block 2027, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022028,440070001022028,"Block 2028, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022029,440070001022029,"Block 2029, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022030,440070001022030,"Block 2030, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022031,440070001022031,"Block 2031, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022032,440070001022032,"Block 2032, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",24
1000000US440070001022033,440070001022033,"Block 2033, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",6
1000000US440070001022034,440070001022034,"Block 2034, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",7
1000000US440070001022035,440070001022035,"Block 2035, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022036,440070001022036,"Block 2036, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022037,440070001022037,"Block 2037, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022038,440070001022038,"Block 2038, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022039,440070001022039,"Block 2039, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022040,440070001022040,"Block 2040, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",25
1000000US440070001022041,440070001022041,"Block 2041, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",3
1000000US440070001022042,440070001022042,"Block 2042, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",11
1000000US440070001022043,440070001022043,"Block 2043, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022044,440070001022044,"Block 2044, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022045,440070001022045,"Block 2045, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001022046,440070001022046,"Block 2046, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",4
1000000US440070001022047,440070001022047,"Block 2047, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",12
1000000US440070001023000,440070001023000,"Block 3000, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",530
1000000US440070001023001,440070001023001,"Block 3001, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",94
1000000US440070001023002,440070001023002,"Block 3002, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",79
1000000US440070001023003,440070001023003,"Block 3003, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",4
1000000US440070001023004,440070001023004,"Block 3004, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",25
1000000US440070001023005,440070001023005,"Block 3005, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",20
1000000US440070001023006,440070001023006,"Block 3006, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",92
1000000US440070001023007,440070001023007,"Block 3007, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",61
1000000US440070001023008,440070001023008,"Block 3008, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",84
1000000US440070001023009,440070001023009,"Block 3009, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",75
1000000US440070001023010,440070001023010,"Block 3010, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",66
1000000US440070001023011,440070001023011,"Block 3011, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",97
1000000US440070001023012,440070001023012,"Block 3012, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",161
1000000US440070001023013,440070001023013,"Block 3013, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",100
1000000US440070001023014,440070001023014,"Block 3014, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",76
1000000US440070001023015,440070001023015,"Block 3015, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",70
1000000US440070001023016,440070001023016,"Block 3016, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024000,440070001024000,"Block 4000, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024001,440070001024001,"Block 4001, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024002,440070001024002,"Block 4002, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024003,440070001024003,"Block 4003, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024004,440070001024004,"Block 4004, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024005,440070001024005,"Block 4005, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024006,440070001024006,"Block 4006, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024007,440070001024007,"Block 4007, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024008,440070001024008,"Block 4008, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024009,440070001024009,"Block 4009, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024010,440070001024010,"Block 4010, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024011,440070001024011,"Block 4011, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024012,440070001024012,"Block 4012, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024013,440070001024013,"Block 4013, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024014,440070001024014,"Block 4014, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",179
1000000US440070001024015,440070001024015,"Block 4015, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",55
1000000US440070001024016,440070001024016,"Block 4016, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024017,440070001024017,"Block 4017, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",91
1000000US440070001024018,440070001024018,"Block 4018, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024019,440070001024019,"Block 4019, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024020,440070001024020,"Block 4020, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024021,440070001024021,"Block 4021, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024022,440070001024022,"Block 4022, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024023,440070001024023,"Block 4023, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024024,440070001024024,"Block 4024, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024025,440070001024025,"Block 4025, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024026,440070001024026,"Block 4026, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024027,440070001024027,"Block 4027, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024028,440070001024028,"Block 4028, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024029,440070001024029,"Block 4029, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024030,440070001024030,"Block 4030, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024031,440070001024031,"Block 4031, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
